"id","title","authors","author_count","primary_category","categories","comment","repo_url","published","updated","summary","pdf_url","is_cvpr2026","track","accepted","notes","task_primary","task_secondary","task_keywords","modality","task_summary"
"http://arxiv.org/abs/2602.20903v3","TextPecker: Rewarding Structural Anomaly Quantification for Enhancing Visual Text Rendering","Hanshen Zhu; Yuliang Liu; Xuecheng Wu; An-Lan Wang; Hao Feng; Dingkang Yang; Chao Feng; Can Huang; Jingqun Tang; Xiang Bai","10","cs.CV","cs.CV","Accepted by CVPR 2026; Code: https://github.com/CIawevy/TextPecker","https://github.com/CIawevy/TextPecker","2026-02-24T13:40:23Z","2026-02-26T14:04:48Z","Visual Text Rendering (VTR) remains a critical challenge in text-to-image generation, where even advanced models frequently produce text with structural anomalies such as distortion, blurriness, and misalignment. However, we find that leading MLLMs and specialist OCR models largely fail to perceive these structural anomalies, creating a critical bottleneck for both VTR evaluation and RL-based optimization. As a result, even state-of-the-art generators (e.g., Seedream4.0, Qwen-Image) still struggle to render structurally faithful text. To address this, we propose TextPecker, a plug-and-play structural anomaly perceptive RL strategy that mitigates noisy reward signals and works with any textto-image generator. To enable this capability, we construct a recognition dataset with character-level structural-anomaly annotations and develop a stroke-editing synthesis engine to expand structural-error coverage. Experiments show that TextPecker consistently improves diverse text-to-image models; even on the well-optimized Qwen-Image, it significantly yields average gains of 4% in structural fidelity and 8.7% in semantic alignment for Chinese text rendering, establishing a new state-of-the-art in high-fidelity VTR. Our work fills a gap in VTR optimization, providing a foundational step towards reliable and structural faithful visual text generation.","https://arxiv.org/pdf/2602.20903v3","yes","main","yes","Accepted to CVPR 2026","image-generation","","text-to-image generation, structural anomalies, reinforcement learning, visual text rendering, semantic alignment","image","TextPecker enhances text-to-image generation by quantifying structural anomalies in rendered text."
"http://arxiv.org/abs/2602.20901v1","SpatiaLQA: A Benchmark for Evaluating Spatial Logical Reasoning in Vision-Language Models","Yuechen Xie; Xiaoyan Zhang; Yicheng Shan; Hao Zhu; Rui Tang; Rong Wei; Mingli Song; Yuanyu Wan; Jie Song","9","cs.CV","cs.CV; cs.LG","Accepted by CVPR 2026","","2026-02-24T13:38:37Z","2026-02-24T13:38:37Z","Vision-Language Models (VLMs) have been increasingly applied in real-world scenarios due to their outstanding understanding and reasoning capabilities. Although VLMs have already demonstrated impressive capabilities in common visual question answering and logical reasoning, they still lack the ability to make reasonable decisions in complex real-world environments. We define this ability as spatial logical reasoning, which not only requires understanding the spatial relationships among objects in complex scenes, but also the logical dependencies between steps in multi-step tasks. To bridge this gap, we introduce Spatial Logical Question Answering (SpatiaLQA), a benchmark designed to evaluate the spatial logical reasoning capabilities of VLMs. SpatiaLQA consists of 9,605 question answer pairs derived from 241 real-world indoor scenes. We conduct extensive experiments on 41 mainstream VLMs, and the results show that even the most advanced models still struggle with spatial logical reasoning. To address this issue, we propose a method called recursive scene graph assisted reasoning, which leverages visual foundation models to progressively decompose complex scenes into task-relevant scene graphs, thereby enhancing the spatial logical reasoning ability of VLMs, outperforming all previous methods. Code and dataset are available at https://github.com/xieyc99/SpatiaLQA.","https://arxiv.org/pdf/2602.20901v1","yes","main","yes","","vlm","","spatial reasoning, logical reasoning, scene graphs, visual question answering","multimodal","Evaluates spatial logical reasoning in vision-language models using a new benchmark."
"http://arxiv.org/abs/2602.20880v4","When Safety Collides: Resolving Multi-Category Harmful Conflicts in Text-to-Image Diffusion via Adaptive Safety Guidance","Yongli Xiang; Ziming Hong; Zhaoqing Wang; Xiangyu Zhao; Bo Han; Tongliang Liu","6","cs.CV","cs.CV","CVPR 2026; Code is released at https://github.com/tmllab/2026_CVPR_CASG","https://github.com/tmllab/2026_CVPR_CASG","2026-02-24T13:20:31Z","2026-03-23T01:47:40Z","Text-to-Image (T2I) diffusion models have demonstrated significant advancements in generating high-quality images, while raising potential safety concerns regarding harmful content generation. Safety-guidance-based methods have been proposed to mitigate harmful outputs by steering generation away from harmful zones, where the zones are averaged across multiple harmful categories based on predefined keywords. However, these approaches fail to capture the complex interplay among different harm categories, leading to ""harmful conflicts"" where mitigating one type of harm may inadvertently amplify another, thus increasing overall harmful rate. To address this issue, we propose Conflict-aware Adaptive Safety Guidance (CASG), a training-free framework that dynamically identifies and applies the category-aligned safety direction during generation. CASG is composed of two components: (i) Conflict-aware Category Identification (CaCI), which identifies the harmful category most aligned with the model's evolving generative state, and (ii) Conflict-resolving Guidance Application (CrGA), which applies safety steering solely along the identified category to avoid multi-category interference. CASG can be applied to both latent-space and text-space safeguards. Experiments on T2I safety benchmarks demonstrate CASG's state-of-the-art performance, reducing the harmful rate by up to 15.4% compared to existing methods.","https://arxiv.org/pdf/2602.20880v4","yes","main","yes","","image-generation","","text-to-image, safety guidance, harmful content, diffusion models","image","Generates images while reducing harmful content using adaptive safety guidance."
"http://arxiv.org/abs/2602.20873v1","MUSE: Harnessing Precise and Diverse Semantics for Few-Shot Whole Slide Image Classification","Jiahao Xu; Sheng Huang; Xin Zhang; Zhixiong Nan; Jiajun Dong; Nankun Mu","6","cs.CV","cs.CV","Accepted by CVPR 2026","","2026-02-24T13:17:35Z","2026-02-24T13:17:35Z","In computational pathology, few-shot whole slide image classification is primarily driven by the extreme scarcity of expert-labeled slides. Recent vision-language methods incorporate textual semantics generated by large language models, but treat these descriptions as static class-level priors that are shared across all samples and lack sample-wise refinement. This limits both the diversity and precision of visual-semantic alignment, hindering generalization under limited supervision. To overcome this, we propose the stochastic MUlti-view Semantic Enhancement (MUSE), a framework that first refines semantic precision via sample-wise adaptation and then enhances semantic richness through retrieval-augmented multi-view generation. Specifically, MUSE introduces Sample-wise Fine-grained Semantic Enhancement (SFSE), which yields a fine-grained semantic prior for each sample through MoE-based adaptive visual-semantic interaction. Guided by this prior, Stochastic Multi-view Model Optimization (SMMO) constructs an LLM-generated knowledge base of diverse pathological descriptions per class, then retrieves and stochastically integrates multiple matched textual views during training. These dynamically selected texts serve as enriched semantic supervisions to stochastically optimize the vision-language model, promoting robustness and mitigating overfitting. Experiments on three benchmark WSI datasets show that MUSE consistently outperforms existing vision-language baselines in few-shot settings, demonstrating that effective few-shot pathology learning requires not only richer semantic sources but also their active and sample-aware semantic optimization. Our code is available at: https://github.com/JiahaoXu-god/CVPR2026_MUSE.","https://arxiv.org/pdf/2602.20873v1","yes","main","yes","","medical-imaging","classification","few-shot learning, whole slide images, vision-language, semantic enhancement, pathology","image","MUSE enhances few-shot whole slide image classification using refined semantic supervision."
"http://arxiv.org/abs/2602.20871v2","GeCo-SRT: Geometry-aware Continual Adaptation for Robotic Cross-Task Sim-to-Real Transfer","Wenbo Yu; Wenke Xia; Weitao Zhang; Di Hu","4","cs.RO","cs.RO","Accepted By CVPR 2026","","2026-02-24T13:15:38Z","2026-02-25T14:34:37Z","Bridging the sim-to-real gap is important for applying low-cost simulation data to real-world robotic systems. However, previous methods are severely limited by treating each transfer as an isolated endeavor, demanding repeated, costly tuning and wasting prior transfer experience. To move beyond isolated sim-to-real, we build a continual cross-task sim-to-real transfer paradigm centered on knowledge accumulation across iterative transfers, thereby enabling effective and efficient adaptation to novel tasks. Thus, we propose GeCo-SRT, a geometry-aware continual adaptation method. It utilizes domain-invariant and task-invariant knowledge from local geometric features as a transferable foundation to accelerate adaptation during subsequent sim-to-real transfers. This method starts with a geometry-aware mixture-of-experts module, which dynamically activates experts to specialize in distinct geometric knowledge to bridge observation sim-to-real gap. Further, the geometry-expert-guided prioritized experience replay module preferentially samples from underutilized experts, refreshing specialized knowledge to combat forgetting and maintain robust cross-task performance. Leveraging knowledge accumulated during iterative transfer, GeCo-SRT method not only achieves 52% average performance improvement over the baseline, but also demonstrates significant data efficiency for new task adaptation with only 1/6 data. We hope this work inspires approaches for efficient, low-cost cross-task sim-to-real transfer.","https://arxiv.org/pdf/2602.20871v2","yes","main","yes","","robotics-vla","","sim-to-real, continual adaptation, geometry-aware, cross-task transfer, knowledge accumulation","sensor","GeCo-SRT enables efficient sim-to-real transfer for robotics using geometry-aware continual adaptation."
"http://arxiv.org/abs/2602.20794v1","VGGDrive: Empowering Vision-Language Models with Cross-View Geometric Grounding for Autonomous Driving","Jie Wang; Guang Li; Zhijian Huang; Chenxu Dang; Hangjun Ye; Yahong Han; Long Chen","7","cs.CV","cs.CV","CVPR 2026","","2026-02-24T11:33:44Z","2026-02-24T11:33:44Z","The significance of cross-view 3D geometric modeling capabilities for autonomous driving is self-evident, yet existing Vision-Language Models (VLMs) inherently lack this capability, resulting in their mediocre performance. While some promising approaches attempt to mitigate this by constructing Q&A data for auxiliary training, they still fail to fundamentally equip VLMs with the ability to comprehensively handle diverse evaluation protocols. We thus chart a new course, advocating for the infusion of VLMs with the cross-view geometric grounding of mature 3D foundation models, closing this critical capability gap in autonomous driving. In this spirit, we propose a novel architecture, VGGDrive, which empowers Vision-language models with cross-view Geometric Grounding for autonomous Driving. Concretely, to bridge the cross-view 3D geometric features from the frozen visual 3D model with the VLM's 2D visual features, we introduce a plug-and-play Cross-View 3D Geometric Enabler (CVGE). The CVGE decouples the base VLM architecture and effectively empowers the VLM with 3D features through a hierarchical adaptive injection mechanism. Extensive experiments show that VGGDrive enhances base VLM performance across five autonomous driving benchmarks, including tasks like cross-view risk perception, motion prediction, and trajectory planning. It's our belief that mature 3D foundation models can empower autonomous driving tasks through effective integration, and we hope our initial exploration demonstrates the potential of this paradigm to the autonomous driving community.","https://arxiv.org/pdf/2602.20794v1","yes","main","unsure","","autonomous-driving","detection, tracking","cross-view geometric grounding, vision-language models, 3d foundation models, risk perception, trajectory planning","image","VGGDrive enhances VLMs with 3D geometric grounding for improved autonomous driving tasks."
"http://arxiv.org/abs/2603.00141v3","From Scale to Speed: Adaptive Test-Time Scaling for Image Editing","Xiangyan Qu; Zhenlong Yuan; Jing Tang; Rui Chen; Datao Tang; Meng Yu; Lei Sun; Yancheng Bai; Xiangxiang Chu; Gaopeng Gou; Gang Xiong; Yujun Cai","12","cs.CV","cs.CV; cs.AI; cs.LG; eess.IV","Accepted to the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) 2026","","2026-02-24T09:13:16Z","2026-03-26T07:25:08Z","Image Chain-of-Thought (Image-CoT) is a test-time scaling paradigm that improves image generation by extending inference time. Most Image-CoT methods focus on text-to-image (T2I) generation. Unlike T2I generation, image editing is goal-directed: the solution space is constrained by the source image and instruction. This mismatch causes three challenges when applying Image-CoT to editing: inefficient resource allocation with fixed sampling budgets, unreliable early-stage verification using general MLLM scores, and redundant edited results from large-scale sampling. To address this, we propose ADaptive Edit-CoT (ADE-CoT), an on-demand test-time scaling framework to enhance editing efficiency and performance. It incorporates three key strategies: (1) a difficulty-aware resource allocation that assigns dynamic budgets based on estimated edit difficulty; (2) edit-specific verification in early pruning that uses region localization and caption consistency to select promising candidates; and (3) depth-first opportunistic stopping, guided by an instance-specific verifier, that terminates when intent-aligned results are found. Extensive experiments on three SOTA editing models (Step1X-Edit, BAGEL, FLUX.1 Kontext) across three benchmarks show that ADE-CoT achieves superior performance-efficiency trade-offs. With comparable sampling budgets, ADE-CoT obtains better performance with more than 2x speedup over Best-of-N.","https://arxiv.org/pdf/2603.00141v3","yes","main","yes","","editing","","image editing, test-time scaling, resource allocation, edit-specific verification, depth-first stopping","image","Proposes ADE-CoT for efficient image editing by optimizing resource allocation and verification."
"http://arxiv.org/abs/2602.20689v1","MatchED: Crisp Edge Detection Using End-to-End, Matching-based Supervision","Bedrettin Cetinkaya; Sinan Kalkan; Emre Akbas","3","cs.CV","cs.CV","Accepted to CVPR 2026","","2026-02-24T08:45:49Z","2026-02-24T08:45:49Z","Generating crisp, i.e., one-pixel-wide, edge maps remains one of the fundamental challenges in edge detection, affecting both traditional and learning-based methods. To obtain crisp edges, most existing approaches rely on two hand-crafted post-processing algorithms, Non-Maximum Suppression (NMS) and skeleton-based thinning, which are non-differentiable and hinder end-to-end optimization. Moreover, all existing crisp edge detection methods still depend on such post-processing to achieve satisfactory results. To address this limitation, we propose \MethodLPP, a lightweight, only $\sim$21K additional parameters, and plug-and-play matching-based supervision module that can be appended to any edge detection model for joint end-to-end learning of crisp edges. At each training iteration, \MethodLPP performs one-to-one matching between predicted and ground-truth edges based on spatial distance and confidence, ensuring consistency between training and testing protocols. Extensive experiments on four popular datasets demonstrate that integrating \MethodLPP substantially improves the performance of existing edge detection models. In particular, \MethodLPP increases the Average Crispness (AC) metric by up to 2--4$\times$ compared to baseline models. Under the crispness-emphasized evaluation (CEval), \MethodLPP further boosts baseline performance by up to 20--35\% in ODS and achieves similar gains in OIS and AP, achieving SOTA performance that matches or surpasses standard post-processing for the first time. Code is available at https://cvpr26-matched.github.io.","https://arxiv.org/pdf/2602.20689v1","yes","main","yes","","detection","","edge detection, crisp edges, end-to-end learning, matching-based supervision","image","The paper presents a method for end-to-end crisp edge detection using matching-based supervision."
"http://arxiv.org/abs/2602.20685v2","RAYNOVA: Scale-Temporal Autoregressive World Modeling in Ray Space","Yichen Xie; Chensheng Peng; Mazen Abdelfattah; Yihan Hu; Jiezhi Yang; Eric Higgins; Ryan Brigden; Masayoshi Tomizuka; Wei Zhan","9","cs.CV","cs.CV","Accepted by CVPR 2026; Project website: https://raynova-ai.github.io/","","2026-02-24T08:41:40Z","2026-02-25T05:17:17Z","World foundation models aim to simulate the evolution of the real world with physically plausible behavior. Unlike prior methods that handle spatial and temporal correlations separately, we propose RAYNOVA, a geometry-agonistic multiview world model for driving scenarios that employs a dual-causal autoregressive framework. It follows both scale-wise and temporal topological orders in the autoregressive process, and leverages global attention for unified 4D spatio-temporal reasoning. Different from existing works that impose strong 3D geometric priors, RAYNOVA constructs an isotropic spatio-temporal representation across views, frames, and scales based on relative Plücker-ray positional encoding, enabling robust generalization to diverse camera setups and ego motions. We further introduce a recurrent training paradigm to alleviate distribution drift in long-horizon video generation. RAYNOVA achieves state-of-the-art multi-view video generation results on nuScenes, while offering higher throughput and strong controllability under diverse input conditions, generalizing to novel views and camera configurations without explicit 3D scene representation. Our code will be released at https://raynova-ai.github.io/.","https://arxiv.org/pdf/2602.20685v2","yes","main","yes","Accepted to CVPR 2026","video-generation","","autoregressive modeling, spatio-temporal reasoning, multi-view video generation, camera configurations","video","Generates multi-view videos using a dual-causal autoregressive framework."
"http://arxiv.org/abs/2602.20630v4","From Pairs to Sequences: Track-Aware Policy Gradients for Keypoint Detection","Yepeng Liu; Hao Li; Liwen Yang; Fangzhen Li; Xudi Ge; Yuliang Gu; kuang Gao; Bing Wang; Guang Chen; Hangjun Ye; Yongchao Xu","11","cs.CV","cs.CV","Accepted by CVPR 2026 (Oral)","","2026-02-24T07:24:25Z","2026-05-15T01:54:54Z","Keypoint-based matching is a fundamental component of modern 3D vision systems, such as Structure-from-Motion (SfM) and SLAM. Most existing learning-based methods are trained on image pairs, a paradigm that fails to explicitly optimize for the long-term trackability of keypoints across sequences under challenging viewpoint and illumination changes. In this paper, we reframe keypoint detection as a sequential decision-making problem. We introduce TraqPoint, a novel, end-to-end Reinforcement Learning (RL) framework designed to optimize the \textbf{Tra}ck-\textbf{q}uality (Traq) of keypoints directly on image sequences. Our core innovation is a track-aware reward mechanism that jointly encourages the consistency and distinctiveness of keypoints across multiple views, guided by a policy gradient method. Extensive evaluations on sparse matching benchmarks, including relative pose estimation and 3D reconstruction, demonstrate that TraqPoint significantly outperforms some state-of-the-art (SOTA) keypoint detection and description methods.The code will be available at https://github.com/xiaomi-research/traqpoint.","https://arxiv.org/pdf/2602.20630v4","yes","main","yes","Oral","other","","keypoint detection, reinforcement learning, 3d vision, trackability, policy gradients","image","Optimizes keypoint detection across sequences using a track-aware RL framework."
"http://arxiv.org/abs/2602.20618v1","RecoverMark: Robust Watermarking for Localization and Recovery of Manipulated Faces","Haonan An; Xiaohui Ye; Guang Hua; Yihang Tao; Hangcheng Cao; Xiangyu Yu; Yuguang Fang","7","cs.CV","cs.CV","Accepted by CVPR 2026","","2026-02-24T07:11:40Z","2026-02-24T07:11:40Z","The proliferation of AI-generated content has facilitated sophisticated face manipulation, severely undermining visual integrity and posing unprecedented challenges to intellectual property. In response, a common proactive defense leverages fragile watermarks to detect, localize, or even recover manipulated regions. However, these methods always assume an adversary unaware of the embedded watermark, overlooking their inherent vulnerability to watermark removal attacks. Furthermore, this fragility is exacerbated in the commonly used dual-watermark strategy that adds a robust watermark for image ownership verification, where mutual interference and limited embedding capacity reduce the fragile watermark's effectiveness. To address the gap, we propose RecoverMark, a watermarking framework that achieves robust manipulation localization, content recovery, and ownership verification simultaneously. Our key insight is twofold. First, we exploit a critical real-world constraint: an adversary must preserve the background's semantic consistency to avoid visual detection, even if they apply global, imperceptible watermark removal attacks. Second, using the image's own content (face, in this paper) as the watermark enhances extraction robustness. Based on these insights, RecoverMark treats the protected face content itself as the watermark and embeds it into the surrounding background. By designing a robust two-stage training paradigm with carefully crafted distortion layers that simulate comprehensive potential attacks and a progressive training strategy, RecoverMark achieves a robust watermark embedding in no fragile manner for image manipulation localization, recovery, and image IP protection simultaneously. Extensive experiments demonstrate the proposed RecoverMark's robustness against both seen and unseen attacks and its generalizability to in-distribution and out-of-distribution data.","https://arxiv.org/pdf/2602.20618v1","yes","main","yes","","face-avatar","detection","watermarking, manipulation localization, content recovery, image ownership verification","image","Proposes RecoverMark for robust watermarking to localize and recover manipulated faces."
"http://arxiv.org/abs/2602.20537v3","PFGNet: A Fully Convolutional Frequency-Guided Peripheral Gating Network for Efficient Spatiotemporal Predictive Learning","Xinyong Cai; Changbin Sun; Yong Wang; Hongyu Yang; Yuankai Wu","5","cs.CV","cs.CV","Accepted to CVPR 2026","","2026-02-24T04:31:12Z","2026-04-22T14:26:04Z","Spatiotemporal predictive learning (STPL) aims to forecast future frames from past observations and is essential across a wide range of applications. Compared with recurrent or hybrid architectures, pure convolutional models offer superior efficiency and full parallelism, yet their fixed receptive fields limit their ability to adaptively capture spatially varying motion patterns. Inspired by biological center-surround organization and frequency-selective signal processing, we propose PFGNet, a fully convolutional framework that dynamically modulates receptive fields through pixel-wise frequency-guided gating. The core Peripheral Frequency Gating (PFG) block extracts localized spectral cues and adaptively fuses multi-scale large-kernel peripheral responses with learnable center suppression, effectively forming spatially adaptive band-pass filters. To maintain efficiency, all large kernels are decomposed into separable 1D convolutions ($1 \times k$ followed by $k \times 1$), reducing per-channel computational cost from $O(k^2)$ to $O(2k)$. PFGNet enables structure-aware spatiotemporal modeling without recurrence or attention. Experiments on Moving MNIST, TaxiBJ, Human3.6M, and KTH show that PFGNet delivers SOTA or near-SOTA forecasting performance with substantially fewer parameters and FLOPs. Our code is available at https://github.com/fhjdqaq/PFGNet.","https://arxiv.org/pdf/2602.20537v3","yes","main","yes","","video-generation","","spatiotemporal predictive learning, frequency-guided gating, convolutional models, motion patterns, efficient forecasting","video","PFGNet forecasts future video frames using efficient spatiotemporal modeling."
"http://arxiv.org/abs/2602.20501v3","Probing and Bridging Geometry-Interaction Cues for Affordance Reasoning in Vision Foundation Models","Qing Zhang; Xuesong Li; Jing Zhang","3","cs.CV","cs.CV","11 pages, 12 figures, Accepted to CVPR 2026","","2026-02-24T02:59:15Z","2026-03-16T04:41:05Z","What does it mean for a visual system to truly understand affordance? We argue that this understanding hinges on two complementary capacities: geometric perception, which identifies the structural parts of objects that enable interaction, and interaction perception, which models how an agent's actions engage with those parts. To test this hypothesis, we conduct a systematic probing of Visual Foundation Models (VFMs). We find that models like DINO inherently encode part-level geometric structures, while generative models like Flux contain rich, verb-conditioned spatial attention maps that serve as implicit interaction priors. Crucially, we demonstrate that these two dimensions are not merely correlated but are composable elements of affordance. By simply fusing DINO's geometric prototypes with Flux's interaction maps in a training-free and zero-shot manner, we achieve affordance estimation competitive with weakly-supervised methods. This final fusion experiment confirms that geometric and interaction perception are the fundamental building blocks of affordance understanding in VFMs, providing a mechanistic account of how perception grounds action.","https://arxiv.org/pdf/2602.20501v3","yes","main","yes","Accepted to CVPR 2026","other","","affordance reasoning, geometric perception, interaction perception, visual foundation models, zero-shot learning","image","The paper explores affordance reasoning by fusing geometric and interaction cues in visual models."
"http://arxiv.org/abs/2602.20497v2","LESA: Learnable Stage-Aware Predictors for Diffusion Model Acceleration","Peiliang Cai; Jiacheng Liu; Haowen Xu; Xinyu Wang; Chang Zou; Linfeng Zhang","6","cs.CV","cs.CV; cs.AI","Accepted to CVPR 2026","","2026-02-24T02:53:28Z","2026-03-15T08:12:30Z","Diffusion models have achieved remarkable success in image and video generation tasks. However, the high computational demands of Diffusion Transformers (DiTs) pose a significant challenge to their practical deployment. While feature caching is a promising acceleration strategy, existing methods based on simple reusing or training-free forecasting struggle to adapt to the complex, stage-dependent dynamics of the diffusion process, often resulting in quality degradation and failing to maintain consistency with the standard denoising process. To address this, we propose a LEarnable Stage-Aware (LESA) predictor framework based on two-stage training. Our approach leverages a Kolmogorov-Arnold Network (KAN) to accurately learn temporal feature mappings from data. We further introduce a multi-stage, multi-expert architecture that assigns specialized predictors to different noise-level stages, enabling more precise and robust feature forecasting. Extensive experiments show our method achieves significant acceleration while maintaining high-fidelity generation. Experiments demonstrate 5.00x acceleration on FLUX.1-dev with minimal quality degradation (1.0% drop), 6.25x speedup on Qwen-Image with a 20.2% quality improvement over the previous SOTA (TaylorSeer), and 5.00x acceleration on HunyuanVideo with a 24.7% PSNR improvement over TaylorSeer. State-of-the-art performance on both text-to-image and text-to-video synthesis validates the effectiveness and generalization capability of our training-based framework across different models. Our code is included in the supplementary materials and will be released on GitHub.","https://arxiv.org/pdf/2602.20497v2","yes","main","yes","","video-generation","","diffusion models, feature caching, Kolmogorov-Arnold Network, multi-stage architecture, text-to-video synthesis","video","Proposes a learnable framework to accelerate diffusion models for video generation."
"http://arxiv.org/abs/2602.20496v1","Pip-Stereo: Progressive Iterations Pruner for Iterative Optimization based Stereo Matching","Jintu Zheng; Qizhe Liu; HuangXin Xu; Zhuojie Chen","4","cs.CV","cs.CV","Accepted to CVPR 2026 (3D vision track)","","2026-02-24T02:51:37Z","2026-02-24T02:51:37Z","While iterative stereo matching achieves high accuracy, its dependence on Recurrent Neural Networks (RNN) hinders edge deployment, a challenge underexplored in existing researches. We analyze iterative refinement and reveal that disparity updates are spatially sparse and temporally redundant. First, we introduce a progressive iteration pruning strategy that suppresses redundant update steps, effectively collapsing the recursive computation into a near-single-pass inference. Second, we propose a collaborative monocular prior transfer framework that implicitly embeds depth priors without requiring a dedicated monocular encoder, thereby eliminating its associated computational burden. Third, we develop FlashGRU, a hardware-aware RNN operator leveraging structured sparsity and I/O-conscious design, achieving a 7.28$\times$ speedup, 76.6\% memory peak reduction and 80.9\% global memory requests reduction over natvie ConvGRUs under 2K resolution. Our PipStereo enables real-time, high-fidelity stereo matching on edge hardware: it processes 320$\times$640 frames in just 75ms on an NVIDIA Jetson Orin NX (FP16) and 19ms on RTX 4090, matching the accuracy of large iterative based models, and our generalization ability and accuracy far exceeds that of existing real-time methods. Our embedded AI projects will be updated at: https://github.com/XPENG-Aridge-AI.","https://arxiv.org/pdf/2602.20496v1","yes","main","yes","3D vision track","other","","stereo matching, iterative optimization, RNN, real-time processing, depth priors","image","The paper presents a method for efficient stereo matching using iterative optimization and pruning."
"http://arxiv.org/abs/2602.20423v1","MedCLIPSeg: Probabilistic Vision-Language Adaptation for Data-Efficient and Generalizable Medical Image Segmentation","Taha Koleilat; Hojat Asgariandehkordi; Omid Nejati Manzari; Berardino Barile; Yiming Xiao; Hassan Rivaz","6","cs.CV","cs.CV; cs.CL","CVPR 2026; Project Page: https://tahakoleilat.github.io/MedCLIPSeg","","2026-02-23T23:46:05Z","2026-02-23T23:46:05Z","Medical image segmentation remains challenging due to limited annotations for training, ambiguous anatomical features, and domain shifts. While vision-language models such as CLIP offer strong cross-modal representations, their potential for dense, text-guided medical image segmentation remains underexplored. We present MedCLIPSeg, a novel framework that adapts CLIP for robust, data-efficient, and uncertainty-aware medical image segmentation. Our approach leverages patch-level CLIP embeddings through probabilistic cross-modal attention, enabling bidirectional interaction between image and text tokens and explicit modeling of predictive uncertainty. Together with a soft patch-level contrastive loss that encourages more nuanced semantic learning across diverse textual prompts, MedCLIPSeg effectively improves data efficiency and domain generalizability. Extensive experiments across 16 datasets spanning five imaging modalities and six organs demonstrate that MedCLIPSeg outperforms prior methods in accuracy, efficiency, and robustness, while providing interpretable uncertainty maps that highlight local reliability of segmentation results. This work demonstrates the potential of probabilistic vision-language modeling for text-driven medical image segmentation.","https://arxiv.org/pdf/2602.20423v1","yes","main","unsure","","medical-imaging","segmentation","vision-language, CLIP, data-efficient, uncertainty-aware, text-guided","image","MedCLIPSeg adapts CLIP for robust and efficient medical image segmentation using text guidance."
"http://arxiv.org/abs/2602.20417v1","gQIR: Generative Quanta Image Reconstruction","Aryan Garg; Sizhuo Ma; Mohit Gupta","3","cs.CV","cs.CV","CVPR 2026","","2026-02-23T23:33:00Z","2026-02-23T23:33:00Z","Capturing high-quality images from only a few detected photons is a fundamental challenge in computational imaging. Single-photon avalanche diode (SPAD) sensors promise high-quality imaging in regimes where conventional cameras fail, but raw \emph{quanta frames} contain only sparse, noisy, binary photon detections. Recovering a coherent image from a burst of such frames requires handling alignment, denoising, and demosaicing (for color) under noise statistics far outside those assumed by standard restoration pipelines or modern generative models. We present an approach that adapts large text-to-image latent diffusion models to the photon-limited domain of quanta burst imaging. Our method leverages the structural and semantic priors of internet-scale diffusion models while introducing mechanisms to handle Bernoulli photon statistics. By integrating latent-space restoration with burst-level spatio-temporal reasoning, our approach produces reconstructions that are both photometrically faithful and perceptually pleasing, even under high-speed motion. We evaluate the method on synthetic benchmarks and new real-world datasets, including the first color SPAD burst dataset and a challenging \textit{Deforming (XD)} video benchmark. Across all settings, the approach substantially improves perceptual quality over classical and modern learning-based baselines, demonstrating the promise of adapting large generative priors to extreme photon-limited sensing. Code at \href{https://github.com/Aryan-Garg/gQIR}{https://github.com/Aryan-Garg/gQIR}.","https://arxiv.org/pdf/2602.20417v1","yes","main","unsure","","image-generation","","latent diffusion models, photon-limited imaging, spatio-temporal reasoning, SPAD sensors, color reconstruction","image","Generates high-quality images from sparse photon detections using latent diffusion models."
"http://arxiv.org/abs/2602.20412v1","SimLBR: Learning to Detect Fake Images by Learning to Detect Real Images","Aayush Dhakal; Subash Khanal; Srikumar Sastry; Jacob Arndt; Philipe Ambrozio Dias; Dalton Lunga; Nathan Jacobs","7","cs.CV","cs.CV","Accepted to CVPR 2026","","2026-02-23T23:22:41Z","2026-02-23T23:22:41Z","The rapid advancement of generative models has made the detection of AI-generated images a critical challenge for both research and society. Recent works have shown that most state-of-the-art fake image detection methods overfit to their training data and catastrophically fail when evaluated on curated hard test sets with strong distribution shifts. In this work, we argue that it is more principled to learn a tight decision boundary around the real image distribution and treat the fake category as a sink class. To this end, we propose SimLBR, a simple and efficient framework for fake image detection using Latent Blending Regularization (LBR). Our method significantly improves cross-generator generalization, achieving up to +24.85\% accuracy and +69.62\% recall on the challenging Chameleon benchmark. SimLBR is also highly efficient, training orders of magnitude faster than existing approaches. Furthermore, we emphasize the need for reliability-oriented evaluation in fake image detection, introducing risk-adjusted metrics and worst-case estimates to better assess model robustness. All code and models will be released on HuggingFace and GitHub.","https://arxiv.org/pdf/2602.20412v1","yes","main","yes","","detection","","fake image detection, generative models, Latent Blending Regularization, cross-generator generalization, robustness metrics","image","Detects fake images by learning the real image distribution effectively."
